mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.7795765161514282,0.03950539341766528,0.0016514778137207032,0.00029928724784553145,20,5,10,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.670578713071631,0.6970861999190611,0.679279643868879,0.6926345609065155,0.7053228091479458,0.7075490791337786,0.6446063549888686,0.6958105646630237,0.6765836875126493,0.6899413074276463,0.6859392920639998,0.017892678072005536,11,0.9012637164957726,0.9012862025544163,0.90155603525814,0.9005666486778198,0.9003890000674567,0.899916803453781,0.9000292312189418,0.9030647808782857,0.9008387111281002,0.9001191734310705,0.9009030303163785,0.0009004783726032145
0.7897437810897827,0.04143117415933903,0.0015499114990234375,0.00010085809290820586,20,5,8,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.669364629704573,0.697895588830433,0.6798866855524079,0.6883852691218131,0.7053228091479458,0.7055251973284761,0.6439991904472778,0.6982392228293868,0.67719085205424,0.6907508601497673,0.6856560305166319,0.01796875669900577,12,0.9014660910235653,0.9007015650296816,0.9019832703723691,0.9001618996222343,0.900433971173521,0.9000742023250062,0.9002540867492635,0.902974838666157,0.9009061677871967,0.9000966878780383,0.9009052780627034,0.0009134799540405599
0.7813876867294312,0.03116645631704281,0.0015212774276733398,7.459004789485837e-05,20,4,10,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.6675435046539863,0.6958721165520032,0.6815054633751517,0.68818292189397,0.7043108682452944,0.7041084800647642,0.6395466504756122,0.6925723537745395,0.6786075693179519,0.68508399109492,0.6837333919448193,0.018252378909093335,13,0.9057609282245008,0.9061431912214427,0.9067952869221083,0.9056934700485699,0.9061677871967261,0.9057855327951791,0.9059654172194365,0.90920333685607,0.9058305039012434,0.9065050704922087,0.9063850524877486,0.0009970949600321848
0.7961320161819458,0.04067521824500775,0.0021694660186767577,0.001866986671419393,20,4,12,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 12}",0.6671388101983002,0.6983002832861189,0.6778632132739781,0.6871711857547551,0.6998583282736288,0.7041084800647642,0.6423800850030358,0.6935842946771908,0.6765836875126493,0.6889293665249949,0.6835917734569417,0.01758994549482797,14,0.8979582658751574,0.8977558913473647,0.8993524015110631,0.8979582658751574,0.8982079014233355,0.8967688260292762,0.897893103680885,0.9005913700447462,0.897510849279338,0.8977806759157242,0.8981777550982046,0.0010074275640323076
0.8051359415054321,0.03306729220976624,0.001535320281982422,7.948570783391805e-05,20,3,12,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 12}",0.6655200323755565,0.6964791582355322,0.6798866855524079,0.6817078106029948,0.7065371382311273,0.6952034001214329,0.6419753086419753,0.6871078729002226,0.6796195102206031,0.6844768265533293,0.6818513743435182,0.01703477192517682,15,0.9053561791689153,0.9044792228818133,0.9058059003417881,0.9040969598848714,0.9047736829087312,0.9041665729768623,0.9037843185753154,0.9055831628178895,0.9043464574011197,0.9063701571740157,0.9048762614131322,0.0008110576845125014
0.8241180658340455,0.04833714036388631,0.0019147634506225587,0.0008869212381846423,20,3,10,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.6643059490084986,0.6940509915014165,0.6804937272359368,0.6756373937677054,0.7022869864399919,0.698441611009917,0.6437968022667476,0.6879174256223437,0.6806314511232544,0.6877150374418134,0.6815277375417625,0.016461319350278728,16,0.9140357978053607,0.9135411045152005,0.9141482280985789,0.9123718294657313,0.9137229330155375,0.9134980774852157,0.9127110831290896,0.9157241472354013,0.9135430485912801,0.914172644076181,0.9137468893417576,0.0008628685087952904
0.811772346496582,0.041904611205357295,0.0015613794326782226,9.176684032823896e-05,20,4,8,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.6632942128692837,0.6900040469445569,0.6752326993120195,0.6817078106029948,0.698441611009917,0.7016798218984012,0.6421776968225056,0.6893341428860554,0.6757741347905283,0.6790123456790124,0.6796658522815275,0.01658398455720126,17,0.9147103795646699,0.9149127540924626,0.9159695988487138,0.9142156862745098,0.914419985159535,0.9153418928338543,0.9143300429474063,0.9177028759022328,0.9140152452049558,0.9145548984777281,0.9150173359306069,0.0010497286477535314
0.793467116355896,0.03078585405927357,0.001551342010498047,7.25548751190698e-05,20,3,8,"{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.6622824767300688,0.6891946580331849,0.6748280048563334,0.679481991096722,0.7020845982594617,0.6968225055656749,0.6429872495446266,0.6832624974701478,0.6782027929568913,0.6777980165958308,0.6786944791108941,0.016024415215883287,18,0.9253687713617557,0.9248740780715956,0.9253013131858248,0.9231426515560353,0.9237514896678883,0.9262698716074922,0.9236615474557597,0.928023744744002,0.9239988307512423,0.9258876172059451,0.9250279915607541,0.0013993066090294466
0.09372572898864746,0.005065461585319482,0.0009839773178100587,0.00013790648539368413,1,5,10,"{'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
0.09592883586883545,0.005176401470214307,0.0009999036788940429,0.00015238783992001942,1,3,10,"{'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
0.09673838615417481,0.00483723248194544,0.0009111166000366211,7.733875729346078e-05,1,3,12,"{'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 12}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
0.0941155195236206,0.005502953639711305,0.000977325439453125,0.000124157161248335,1,4,8,"{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
0.09529397487640381,0.009752675755242022,0.0009273052215576172,8.574403256042653e-05,1,4,10,"{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
0.0957413673400879,0.007315511542373341,0.0008496284484863281,4.046367187885569e-05,1,4,12,"{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 12}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
0.09451186656951904,0.00772646526426049,0.0009191274642944336,0.00012434393851751472,1,5,8,"{'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
0.08980453014373779,0.004582849811507013,0.0010890483856201172,0.0004941079013309126,1,5,12,"{'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 12}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
0.09722118377685547,0.005985426097760292,0.0011539936065673828,0.00020136596069457395,1,3,8,"{'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.6311210036422501,0.7080129502225819,0.6398219344394982,0.6377984621610684,0.6296296296296297,0.6885245901639344,0.6658571139445456,0.6332726168791742,0.6444039668083384,0.6411657559198543,0.6519608023810874,0.025447300215173715,19,0.6567053426875338,0.6478458355819392,0.6557384421658572,0.6556934700485699,0.6568704607289816,0.6503271647966181,0.6522609223573854,0.6561958941380164,0.6552290153576327,0.6555887842061475,0.6542455332068682,0.002899829210444059
